[33mWARN: gym.spaces.Box autodetected dtype as <class 'numpy.uint8'>. Please provide explicit dtype.[0m
[33mWARN: gym.spaces.Box autodetected dtype as <class 'numpy.uint8'>. Please provide explicit dtype.[0m
[33mWARN: <class 'atari_wrapper.FrameStack'> doesn't implement 'reset' method, but it implements deprecated '_reset' method.[0m
23 frames: done 1 games, mean reward 0.0, epsilon 1.0, speed 542.54 frames/s
268462 frames: done 5693 games, mean reward 2.067, epsilon 0.05, speed 66.75 frames/s
268516 frames: done 5694 games, mean reward 2.067, epsilon 0.05, speed 66.98 frames/s
268539 frames: done 5695 games, mean reward 2.033, epsilon 0.05, speed 63.97 frames/s
268689 frames: done 5696 games, mean reward 2.0, epsilon 0.05, speed 65.48 frames/s
268740 frames: done 5697 games, mean reward 1.967, epsilon 0.05, speed 66.4 frames/s
268910 frames: done 5698 games, mean reward 2.033, epsilon 0.05, speed 66.56 frames/s
268978 frames: done 5699 games, mean reward 2.067, epsilon 0.05, speed 67.44 frames/s
269028 frames: done 5700 games, mean reward 2.1, epsilon 0.05, speed 65.7 frames/s
loss at episode5700is
0.018883123993873596
loss at episode5700is
0.015492669306695461
loss at episode5700is
0.04241269826889038
loss at episode5700is
0.04322859272360802
loss at episode5700is
0.07883115112781525
loss at episode5700is
0.020658154040575027
loss at episode5700is
0.029118862003087997
loss at episode5700is
0.025418777018785477
loss at episode5700is
0.027018394321203232
loss at episode5700is
0.09034723043441772
loss at episode5700is
0.029896089807152748
loss at episode5700is
0.01793135516345501
loss at episode5700is
0.016989991068840027
loss at episode5700is
0.010694646276533604
loss at episode5700is
0.015559341758489609
loss at episode5700is
0.05122281610965729
loss at episode5700is
0.04330839961767197
loss at episode5700is
0.033791374415159225
loss at episode5700is
0.05975097790360451
loss at episode5700is
0.08729638904333115
loss at episode5700is
0.0694454237818718
loss at episode5700is
0.04787082225084305
loss at episode5700is
0.011537745594978333
loss at episode5700is
0.019851481541991234
loss at episode5700is
0.04413515329360962
loss at episode5700is
0.02649523876607418
loss at episode5700is
0.018337484449148178
loss at episode5700is
0.0335010327398777
loss at episode5700is
0.011210406199097633
loss at episode5700is
0.020484725013375282
loss at episode5700is
0.015802394598722458
loss at episode5700is
0.012506108731031418
loss at episode5700is
0.03563655912876129
loss at episode5700is
0.026178229600191116
loss at episode5700is
0.024037063121795654
loss at episode5700is
0.028716308996081352
loss at episode5700is
0.043084003031253815
loss at episode5700is
0.029371440410614014
loss at episode5700is
0.03897308558225632
loss at episode5700is
0.018930476158857346
loss at episode5700is
0.027232902124524117
loss at episode5700is
0.034045763313770294
loss at episode5700is
0.011839818209409714
loss at episode5700is
0.024738319218158722
loss at episode5700is
0.015028650872409344
loss at episode5700is
0.050995104014873505
loss at episode5700is
0.05793898552656174
loss at episode5700is
0.017450250685214996
loss at episode5700is
0.02361333929002285
loss at episode5700is
0.019455285742878914
loss at episode5700is
0.024149268865585327
loss at episode5700is
0.015874523669481277
loss at episode5700is
0.02759593538939953
loss at episode5700is
0.034308288246393204
loss at episode5700is
0.05411296710371971
loss at episode5700is
0.03921943157911301
loss at episode5700is
0.06086961552500725
loss at episode5700is
0.015606522560119629
loss at episode5700is
0.02466914802789688
loss at episode5700is
0.02431131899356842
loss at episode5700is
0.01948174275457859
loss at episode5700is
0.02935703657567501
loss at episode5700is
0.033813003450632095
loss at episode5700is
0.020960889756679535
loss at episode5700is
0.04593697190284729
loss at episode5700is
0.03526788204908371
loss at episode5700is
0.03464575856924057
loss at episode5700is
0.0476544015109539
loss at episode5700is
0.01683438941836357
loss at episode5700is
0.04836404323577881
loss at episode5700is
0.0155272725969553
loss at episode5700is
0.008686510846018791
loss at episode5700is
0.019797097891569138
loss at episode5700is
0.0449049174785614
loss at episode5700is
0.014454245567321777
loss at episode5700is
0.03549913316965103
loss at episode5700is
0.06767449527978897
loss at episode5700is
0.025976866483688354
loss at episode5700is
0.056239016354084015
loss at episode5700is
0.02770693227648735
loss at episode5700is
0.02688738889992237
loss at episode5700is
0.020239943638443947
loss at episode5700is
0.011940062046051025
loss at episode5700is
0.014737892895936966
loss at episode5700is
0.033389970660209656
loss at episode5700is
0.0216597281396389
loss at episode5700is
0.016231300309300423
loss at episode5700is
0.04631861671805382
loss at episode5700is
0.02945975959300995
loss at episode5700is
0.021794060245156288
loss at episode5700is
0.012566769495606422
loss at episode5700is
0.02771475352346897
loss at episode5700is
0.0361216738820076
loss at episode5700is
0.02469601295888424
loss at episode5700is
0.017975177615880966
loss at episode5700is
0.01690422184765339
loss at episode5700is
0.02768193744122982
loss at episode5700is
0.022732526063919067
loss at episode5700is
0.04745861887931824
loss at episode5700is
0.01735394261777401
loss at episode5700is
0.014213883318006992
loss at episode5700is
0.02412571758031845
loss at episode5700is
0.02085360325872898
loss at episode5700is
0.025774456560611725
loss at episode5700is
0.021665314212441444
loss at episode5700is
0.03020041063427925
loss at episode5700is
0.033812787383794785
loss at episode5700is
0.02539518103003502
loss at episode5700is
0.03576527163386345
loss at episode5700is
0.013748000375926495
loss at episode5700is
0.022738691419363022
loss at episode5700is
0.03886621445417404
loss at episode5700is
0.0459245890378952
loss at episode5700is
0.10270994901657104
loss at episode5700is
0.026965804398059845
loss at episode5700is
0.008192505687475204
loss at episode5700is
0.021382108330726624
loss at episode5700is
0.04693780466914177
loss at episode5700is
0.05189276486635208
loss at episode5700is
0.022512847557663918
loss at episode5700is
0.013526322320103645
loss at episode5700is
0.01475861482322216
loss at episode5700is
0.014864962548017502
loss at episode5700is
0.050924837589263916
loss at episode5700is
0.018780117854475975
loss at episode5700is
0.01816406100988388
loss at episode5700is
0.012378225103020668
loss at episode5700is
0.031190358102321625
loss at episode5700is
0.018629394471645355
loss at episode5700is
0.009895669296383858
loss at episode5700is
0.049982573837041855
loss at episode5700is
0.026419974863529205
loss at episode5700is
0.017699353396892548
loss at episode5700is
0.025679215788841248
loss at episode5700is
0.03825756534934044
loss at episode5700is
0.04162377864122391
loss at episode5700is
0.03493032976984978
loss at episode5700is
0.024718401953577995
loss at episode5700is
0.015934471040964127
loss at episode5700is
0.01996500790119171
loss at episode5700is
0.014646402560174465
loss at episode5700is
0.031396910548210144
loss at episode5700is
0.0255805142223835
loss at episode5700is
0.020378757268190384
loss at episode5700is
0.01598379760980606
loss at episode5700is
0.01902545429766178
loss at episode5700is
0.022581567987799644
loss at episode5700is
0.01605820842087269
loss at episode5700is
0.05744423717260361
269177 frames: done 5701 games, mean reward 2.133, epsilon 0.05, speed 66.44 frames/s
269392 frames: done 5702 games, mean reward 2.267, epsilon 0.05, speed 67.42 frames/s
269501 frames: done 5703 games, mean reward 2.3, epsilon 0.05, speed 66.61 frames/s
269524 frames: done 5704 games, mean reward 2.167, epsilon 0.05, speed 65.53 frames/s
269576 frames: done 5705 games, mean reward 2.2, epsilon 0.05, speed 65.29 frames/s
269744 frames: done 5706 games, mean reward 2.167, epsilon 0.05, speed 67.85 frames/s
269864 frames: done 5707 games, mean reward 2.2, epsilon 0.05, speed 67.27 frames/s
269887 frames: done 5708 games, mean reward 2.167, epsilon 0.05, speed 66.69 frames/s
269910 frames: done 5709 games, mean reward 2.133, epsilon 0.05, speed 67.57 frames/s
269933 frames: done 5710 games, mean reward 2.1, epsilon 0.05, speed 63.87 frames/s
270099 frames: done 5711 games, mean reward 1.967, epsilon 0.05, speed 67.44 frames/s
270220 frames: done 5712 games, mean reward 1.933, epsilon 0.05, speed 68.63 frames/s
270387 frames: done 5713 games, mean reward 2.033, epsilon 0.05, speed 67.71 frames/s
270410 frames: done 5714 games, mean reward 1.967, epsilon 0.05, speed 66.12 frames/s
270433 frames: done 5715 games, mean reward 1.9, epsilon 0.05, speed 63.95 frames/s
270535 frames: done 5716 games, mean reward 1.833, epsilon 0.05, speed 68.4 frames/s
270588 frames: done 5717 games, mean reward 1.767, epsilon 0.05, speed 67.81 frames/s
270734 frames: done 5718 games, mean reward 1.833, epsilon 0.05, speed 68.0 frames/s
270788 frames: done 5719 games, mean reward 1.667, epsilon 0.05, speed 67.03 frames/s
270875 frames: done 5720 games, mean reward 1.733, epsilon 0.05, speed 65.9 frames/s
270977 frames: done 5721 games, mean reward 1.667, epsilon 0.05, speed 67.22 frames/s
271045 frames: done 5722 games, mean reward 1.667, epsilon 0.05, speed 67.33 frames/s
271096 frames: done 5723 games, mean reward 1.667, epsilon 0.05, speed 67.17 frames/s
271228 frames: done 5724 games, mean reward 1.733, epsilon 0.05, speed 68.27 frames/s
271284 frames: done 5725 games, mean reward 1.767, epsilon 0.05, speed 65.21 frames/s
271450 frames: done 5726 games, mean reward 1.8, epsilon 0.05, speed 67.32 frames/s
271666 frames: done 5727 games, mean reward 1.933, epsilon 0.05, speed 67.2 frames/s
271740 frames: done 5728 games, mean reward 1.867, epsilon 0.05, speed 67.23 frames/s
271763 frames: done 5729 games, mean reward 1.833, epsilon 0.05, speed 66.88 frames/s
271786 frames: done 5730 games, mean reward 1.8, epsilon 0.05, speed 64.51 frames/s
271837 frames: done 5731 games, mean reward 1.733, epsilon 0.05, speed 66.19 frames/s
271939 frames: done 5732 games, mean reward 1.633, epsilon 0.05, speed 67.91 frames/s
272007 frames: done 5733 games, mean reward 1.6, epsilon 0.05, speed 66.44 frames/s
272111 frames: done 5734 games, mean reward 1.667, epsilon 0.05, speed 64.85 frames/s
272178 frames: done 5735 games, mean reward 1.667, epsilon 0.05, speed 66.9 frames/s
272229 frames: done 5736 games, mean reward 1.567, epsilon 0.05, speed 68.35 frames/s
272362 frames: done 5737 games, mean reward 1.6, epsilon 0.05, speed 67.71 frames/s
272415 frames: done 5738 games, mean reward 1.633, epsilon 0.05, speed 66.76 frames/s
272469 frames: done 5739 games, mean reward 1.667, epsilon 0.05, speed 66.64 frames/s
272570 frames: done 5740 games, mean reward 1.733, epsilon 0.05, speed 67.76 frames/s
272672 frames: done 5741 games, mean reward 1.667, epsilon 0.05, speed 67.34 frames/s
272845 frames: done 5742 games, mean reward 1.733, epsilon 0.05, speed 67.89 frames/s
272919 frames: done 5743 games, mean reward 1.633, epsilon 0.05, speed 67.04 frames/s
273019 frames: done 5744 games, mean reward 1.7, epsilon 0.05, speed 67.0 frames/s
273042 frames: done 5745 games, mean reward 1.7, epsilon 0.05, speed 64.19 frames/s
273206 frames: done 5746 games, mean reward 1.733, epsilon 0.05, speed 67.69 frames/s
273368 frames: done 5747 games, mean reward 1.833, epsilon 0.05, speed 67.06 frames/s
273420 frames: done 5748 games, mean reward 1.767, epsilon 0.05, speed 66.25 frames/s
273443 frames: done 5749 games, mean reward 1.733, epsilon 0.05, speed 67.29 frames/s
273542 frames: done 5750 games, mean reward 1.733, epsilon 0.05, speed 65.74 frames/s
273712 frames: done 5751 games, mean reward 1.8, epsilon 0.05, speed 66.89 frames/s
273835 frames: done 5752 games, mean reward 1.833, epsilon 0.05, speed 66.79 frames/s
273918 frames: done 5753 games, mean reward 1.867, epsilon 0.05, speed 66.48 frames/s
273971 frames: done 5754 games, mean reward 1.8, epsilon 0.05, speed 65.94 frames/s
274126 frames: done 5755 games, mean reward 1.867, epsilon 0.05, speed 66.64 frames/s
274208 frames: done 5756 games, mean reward 1.8, epsilon 0.05, speed 66.93 frames/s
274379 frames: done 5757 games, mean reward 1.767, epsilon 0.05, speed 67.57 frames/s
274429 frames: done 5758 games, mean reward 1.767, epsilon 0.05, speed 69.99 frames/s
274550 frames: done 5759 games, mean reward 1.867, epsilon 0.05, speed 67.52 frames/s
274621 frames: done 5760 games, mean reward 1.9, epsilon 0.05, speed 67.04 frames/s
274742 frames: done 5761 games, mean reward 1.933, epsilon 0.05, speed 67.25 frames/s
274792 frames: done 5762 games, mean reward 1.9, epsilon 0.05, speed 66.12 frames/s
275059 frames: done 5763 games, mean reward 2.1, epsilon 0.05, speed 66.88 frames/s
275246 frames: done 5764 games, mean reward 2.2, epsilon 0.05, speed 67.84 frames/s
275269 frames: done 5765 games, mean reward 2.167, epsilon 0.05, speed 64.74 frames/s
275423 frames: done 5766 games, mean reward 2.233, epsilon 0.05, speed 67.81 frames/s
275554 frames: done 5767 games, mean reward 2.233, epsilon 0.05, speed 68.19 frames/s
275752 frames: done 5768 games, mean reward 2.367, epsilon 0.05, speed 67.95 frames/s
275773 frames: done 5769 games, mean reward 2.333, epsilon 0.05, speed 68.26 frames/s
275794 frames: done 5770 games, mean reward 2.267, epsilon 0.05, speed 64.38 frames/s
275944 frames: done 5771 games, mean reward 2.3, epsilon 0.05, speed 67.76 frames/s
276145 frames: done 5772 games, mean reward 2.333, epsilon 0.05, speed 67.18 frames/s
276219 frames: done 5773 games, mean reward 2.333, epsilon 0.05, speed 69.69 frames/s
276242 frames: done 5774 games, mean reward 2.267, epsilon 0.05, speed 68.2 frames/s
276291 frames: done 5775 games, mean reward 2.3, epsilon 0.05, speed 67.18 frames/s
276363 frames: done 5776 games, mean reward 2.233, epsilon 0.05, speed 69.14 frames/s
276414 frames: done 5777 games, mean reward 2.133, epsilon 0.05, speed 67.72 frames/s
276517 frames: done 5778 games, mean reward 2.167, epsilon 0.05, speed 67.9 frames/s
276618 frames: done 5779 games, mean reward 2.233, epsilon 0.05, speed 67.26 frames/s
276670 frames: done 5780 games, mean reward 2.2, epsilon 0.05, speed 66.47 frames/s
276721 frames: done 5781 games, mean reward 2.1, epsilon 0.05, speed 67.28 frames/s
276792 frames: done 5782 games, mean reward 2.067, epsilon 0.05, speed 67.46 frames/s
276959 frames: done 5783 games, mean reward 2.133, epsilon 0.05, speed 67.69 frames/s
277061 frames: done 5784 games, mean reward 2.167, epsilon 0.05, speed 67.05 frames/s
277211 frames: done 5785 games, mean reward 2.167, epsilon 0.05, speed 66.7 frames/s
277293 frames: done 5786 games, mean reward 2.167, epsilon 0.05, speed 67.69 frames/s
277395 frames: done 5787 games, mean reward 2.1, epsilon 0.05, speed 67.61 frames/s
277476 frames: done 5788 games, mean reward 2.133, epsilon 0.05, speed 67.37 frames/s
277530 frames: done 5789 games, mean reward 2.067, epsilon 0.05, speed 67.91 frames/s
277585 frames: done 5790 games, mean reward 2.067, epsilon 0.05, speed 66.28 frames/s
277719 frames: done 5791 games, mean reward 2.1, epsilon 0.05, speed 67.45 frames/s
277862 frames: done 5792 games, mean reward 2.2, epsilon 0.05, speed 67.29 frames/s
277992 frames: done 5793 games, mean reward 2.067, epsilon 0.05, speed 66.85 frames/s
278113 frames: done 5794 games, mean reward 1.967, epsilon 0.05, speed 66.48 frames/s
278134 frames: done 5795 games, mean reward 1.967, epsilon 0.05, speed 63.42 frames/s
278251 frames: done 5796 games, mean reward 1.933, epsilon 0.05, speed 67.78 frames/s
278320 frames: done 5797 games, mean reward 1.867, epsilon 0.05, speed 67.87 frames/s
278498 frames: done 5798 games, mean reward 1.867, epsilon 0.05, speed 67.96 frames/s
278601 frames: done 5799 games, mean reward 1.933, epsilon 0.05, speed 68.49 frames/s
278762 frames: done 5800 games, mean reward 2.067, epsilon 0.05, speed 67.37 frames/s
loss at episode5800is
0.017954889684915543
loss at episode5800is
0.01997029036283493
loss at episode5800is
0.03482716530561447
loss at episode5800is
0.02991306409239769
loss at episode5800is
0.0451473742723465
loss at episode5800is
0.023265795782208443
loss at episode5800is
0.016865234822034836
loss at episode5800is
0.025718776509165764
loss at episode5800is
0.03847438097000122
loss at episode5800is
0.013529708608984947
loss at episode5800is
0.015403646975755692
loss at episode5800is
0.017410118132829666
loss at episode5800is
0.03837576135993004
loss at episode5800is
0.030253885313868523
loss at episode5800is
0.0161965973675251
loss at episode5800is
0.0221635103225708
loss at episode5800is
0.040974415838718414
loss at episode5800is
0.022044621407985687
loss at episode5800is
0.01935344748198986
loss at episode5800is
0.02474208176136017
loss at episode5800is
0.027331942692399025
loss at episode5800is
0.027952473610639572
loss at episode5800is
0.047119107097387314
loss at episode5800is
0.021325282752513885
loss at episode5800is
0.04408159852027893
loss at episode5800is
0.015846803784370422
loss at episode5800is
0.021783210337162018
loss at episode5800is
0.02117963507771492
loss at episode5800is
0.02261994779109955
loss at episode5800is
0.025268875062465668
loss at episode5800is
0.026474084705114365
loss at episode5800is
0.029838841408491135
loss at episode5800is
0.054570235311985016
loss at episode5800is
0.016724111512303352
loss at episode5800is
0.016867587342858315
loss at episode5800is
0.03006552904844284
loss at episode5800is
0.036321971565485
loss at episode5800is
0.010270155034959316
loss at episode5800is
0.01627485640347004
loss at episode5800is
0.01628858782351017
loss at episode5800is
0.048140279948711395
loss at episode5800is
0.01739116944372654
loss at episode5800is
0.03861015662550926
loss at episode5800is
0.03062696009874344
loss at episode5800is
0.018008658662438393
loss at episode5800is
0.013943532481789589
loss at episode5800is
0.025951337069272995
loss at episode5800is
0.019747819751501083
loss at episode5800is
0.015071917325258255
loss at episode5800is
0.018199894577264786
loss at episode5800is
0.020229315385222435
loss at episode5800is
0.020253315567970276
loss at episode5800is
0.024415869265794754
loss at episode5800is
0.059232890605926514
loss at episode5800is
0.05341796576976776
loss at episode5800is
0.03468503803014755
loss at episode5800is
0.023638948798179626
loss at episode5800is
0.06494519859552383
loss at episode5800is
0.0293078925460577
loss at episode5800is
0.022160343825817108
loss at episode5800is
0.021879158914089203
loss at episode5800is
0.024265596643090248
loss at episode5800is
0.06749679893255234
loss at episode5800is
0.009830063208937645
loss at episode5800is
0.027120444923639297
loss at episode5800is
0.03156661242246628
loss at episode5800is
0.03324972838163376
loss at episode5800is
0.03582725673913956
loss at episode5800is
0.03263377770781517
loss at episode5800is
0.031479284167289734
loss at episode5800is
0.01286045927554369
loss at episode5800is
0.05926065891981125
loss at episode5800is
0.043062664568424225
loss at episode5800is
0.01591487228870392
loss at episode5800is
0.026034638285636902
loss at episode5800is
0.034127239137887955
loss at episode5800is
0.0187511146068573
loss at episode5800is
0.048844121396541595
loss at episode5800is
0.0760103240609169
loss at episode5800is
0.020755985751748085
loss at episode5800is
0.03655010461807251
loss at episode5800is
0.021493040025234222
loss at episode5800is
0.015350976027548313
loss at episode5800is
0.014457394368946552
loss at episode5800is
0.010741427540779114
loss at episode5800is
0.026131927967071533
loss at episode5800is
0.029260385781526566
loss at episode5800is
0.014997944235801697
loss at episode5800is
0.04353174567222595
loss at episode5800is
0.019084349274635315
loss at episode5800is
0.033859893679618835
loss at episode5800is
0.06484651565551758
loss at episode5800is
0.04166080057621002
loss at episode5800is
0.0897665023803711
loss at episode5800is
0.025607146322727203
loss at episode5800is
0.02703838050365448
loss at episode5800is
0.025023000314831734
loss at episode5800is
0.0185657050460577
loss at episode5800is
0.043781742453575134
loss at episode5800is
0.015471801161766052
loss at episode5800is
0.05046219751238823
loss at episode5800is
0.03623700514435768
loss at episode5800is
0.028550531715154648
loss at episode5800is
0.04503895342350006
loss at episode5800is
0.01617797464132309
loss at episode5800is
0.044005122035741806
loss at episode5800is
0.016776496544480324
loss at episode5800is
0.026920564472675323
loss at episode5800is
0.02711326628923416
loss at episode5800is
0.027117576450109482
loss at episode5800is
0.03109658695757389
loss at episode5800is
0.02003287710249424
loss at episode5800is
0.03087778389453888
loss at episode5800is
0.01564263552427292
loss at episode5800is
0.025058213621377945
loss at episode5800is
0.03529432788491249
loss at episode5800is
0.029290011152625084
loss at episode5800is
0.039532989263534546
loss at episode5800is
0.0221061110496521
loss at episode5800is
0.017259761691093445
loss at episode5800is
0.03792351856827736
loss at episode5800is
0.049213387072086334
loss at episode5800is
0.02166161686182022
loss at episode5800is
0.019616756588220596
loss at episode5800is
0.009160878136754036
loss at episode5800is
0.02936277724802494
loss at episode5800is
0.010995907709002495
loss at episode5800is
0.025082942098379135
loss at episode5800is
0.04225832223892212
loss at episode5800is
0.029449252411723137
loss at episode5800is
0.03181418031454086
loss at episode5800is
0.020434807986021042
loss at episode5800is
0.04168665036559105
loss at episode5800is
0.033792100846767426
loss at episode5800is
0.012741154991090298
loss at episode5800is
0.024451322853565216
loss at episode5800is
0.03724902495741844
loss at episode5800is
0.020823363214731216
loss at episode5800is
0.018536509945988655
loss at episode5800is
0.022273700684309006
loss at episode5800is
0.022682001814246178
loss at episode5800is
0.02898971177637577
loss at episode5800is
0.017780186608433723
loss at episode5800is
0.02202644944190979
loss at episode5800is
0.01748555526137352
loss at episode5800is
0.019562896341085434
loss at episode5800is
0.020668860524892807
loss at episode5800is
0.01200900599360466
278910 frames: done 5801 games, mean reward 2.067, epsilon 0.05, speed 65.96 frames/s
278933 frames: done 5802 games, mean reward 1.9, epsilon 0.05, speed 66.8 frames/s
279053 frames: done 5803 games, mean reward 1.933, epsilon 0.05, speed 68.13 frames/s
279104 frames: done 5804 games, mean reward 1.967, epsilon 0.05, speed 67.27 frames/s
279156 frames: done 5805 games, mean reward 1.967, epsilon 0.05, speed 66.58 frames/s
279228 frames: done 5806 games, mean reward 1.967, epsilon 0.05, speed 67.59 frames/s
279399 frames: done 5807 games, mean reward 2.067, epsilon 0.05, speed 68.14 frames/s
279529 frames: done 5808 games, mean reward 2.1, epsilon 0.05, speed 67.28 frames/s
279581 frames: done 5809 games, mean reward 2.067, epsilon 0.05, speed 67.36 frames/s
279604 frames: done 5810 games, mean reward 2.033, epsilon 0.05, speed 64.8 frames/s
279777 frames: done 5811 games, mean reward 2.133, epsilon 0.05, speed 67.17 frames/s
279846 frames: done 5812 games, mean reward 2.133, epsilon 0.05, speed 67.42 frames/s
279967 frames: done 5813 games, mean reward 2.067, epsilon 0.05, speed 67.04 frames/s
279990 frames: done 5814 games, mean reward 2.0, epsilon 0.05, speed 65.73 frames/s
280122 frames: done 5815 games, mean reward 2.0, epsilon 0.05, speed 66.62 frames/s
280294 frames: done 5816 games, mean reward 2.067, epsilon 0.05, speed 68.22 frames/s
280347 frames: done 5817 games, mean reward 2.033, epsilon 0.05, speed 67.11 frames/s
280427 frames: done 5818 games, mean reward 2.033, epsilon 0.05, speed 68.36 frames/s
280586 frames: done 5819 games, mean reward 2.133, epsilon 0.05, speed 67.47 frames/s
280779 frames: done 5820 games, mean reward 2.233, epsilon 0.05, speed 67.52 frames/s
280972 frames: done 5821 games, mean reward 2.3, epsilon 0.05, speed 67.1 frames/s
281166 frames: done 5822 games, mean reward 2.333, epsilon 0.05, speed 67.36 frames/s
281285 frames: done 5823 games, mean reward 2.3, epsilon 0.05, speed 67.96 frames/s
281306 frames: done 5824 games, mean reward 2.233, epsilon 0.05, speed 68.17 frames/s
281357 frames: done 5825 games, mean reward 2.267, epsilon 0.05, speed 66.93 frames/s
281443 frames: done 5826 games, mean reward 2.267, epsilon 0.05, speed 67.26 frames/s
281466 frames: done 5827 games, mean reward 2.233, epsilon 0.05, speed 68.21 frames/s
281587 frames: done 5828 games, mean reward 2.133, epsilon 0.05, speed 67.18 frames/s
281655 frames: done 5829 games, mean reward 2.1, epsilon 0.05, speed 66.98 frames/s
281737 frames: done 5830 games, mean reward 2.033, epsilon 0.05, speed 66.19 frames/s
281870 frames: done 5831 games, mean reward 2.033, epsilon 0.05, speed 67.26 frames/s
282045 frames: done 5832 games, mean reward 2.167, epsilon 0.05, speed 66.85 frames/s
282068 frames: done 5833 games, mean reward 2.1, epsilon 0.05, speed 66.23 frames/s
282154 frames: done 5834 games, mean reward 2.133, epsilon 0.05, speed 67.46 frames/s
282225 frames: done 5835 games, mean reward 2.133, epsilon 0.05, speed 66.28 frames/s
282415 frames: done 5836 games, mean reward 2.267, epsilon 0.05, speed 67.3 frames/s
282486 frames: done 5837 games, mean reward 2.167, epsilon 0.05, speed 66.99 frames/s
282558 frames: done 5838 games, mean reward 2.1, epsilon 0.05, speed 67.04 frames/s
282632 frames: done 5839 games, mean reward 2.1, epsilon 0.05, speed 67.78 frames/s
282707 frames: done 5840 games, mean reward 2.133, epsilon 0.05, speed 67.04 frames/s
282823 frames: done 5841 games, mean reward 2.067, epsilon 0.05, speed 66.53 frames/s
282996 frames: done 5842 games, mean reward 2.167, epsilon 0.05, speed 67.22 frames/s
283048 frames: done 5843 games, mean reward 2.133, epsilon 0.05, speed 66.64 frames/s
283222 frames: done 5844 games, mean reward 2.267, epsilon 0.05, speed 66.8 frames/s
283245 frames: done 5845 games, mean reward 2.167, epsilon 0.05, speed 62.82 frames/s
283347 frames: done 5846 games, mean reward 2.1, epsilon 0.05, speed 66.62 frames/s
283481 frames: done 5847 games, mean reward 2.167, epsilon 0.05, speed 66.75 frames/s
283535 frames: done 5848 games, mean reward 2.133, epsilon 0.05, speed 65.4 frames/s
283605 frames: done 5849 games, mean reward 2.033, epsilon 0.05, speed 66.27 frames/s
283660 frames: done 5850 games, mean reward 1.933, epsilon 0.05, speed 65.3 frames/s
283711 frames: done 5851 games, mean reward 1.8, epsilon 0.05, speed 66.26 frames/s
283858 frames: done 5852 games, mean reward 1.733, epsilon 0.05, speed 66.6 frames/s
283944 frames: done 5853 games, mean reward 1.733, epsilon 0.05, speed 67.26 frames/s
284063 frames: done 5854 games, mean reward 1.8, epsilon 0.05, speed 67.19 frames/s
284151 frames: done 5855 games, mean reward 1.833, epsilon 0.05, speed 67.13 frames/s
284326 frames: done 5856 games, mean reward 1.9, epsilon 0.05, speed 67.03 frames/s
284497 frames: done 5857 games, mean reward 2.0, epsilon 0.05, speed 68.31 frames/s
284546 frames: done 5858 games, mean reward 1.967, epsilon 0.05, speed 66.96 frames/s
284649 frames: done 5859 games, mean reward 2.0, epsilon 0.05, speed 67.2 frames/s
284672 frames: done 5860 games, mean reward 1.933, epsilon 0.05, speed 64.49 frames/s
284774 frames: done 5861 games, mean reward 1.9, epsilon 0.05, speed 65.94 frames/s
284827 frames: done 5862 games, mean reward 1.8, epsilon 0.05, speed 66.79 frames/s
284924 frames: done 5863 games, mean reward 1.867, epsilon 0.05, speed 66.65 frames/s
284974 frames: done 5864 games, mean reward 1.833, epsilon 0.05, speed 67.73 frames/s
285043 frames: done 5865 games, mean reward 1.833, epsilon 0.05, speed 65.7 frames/s
285192 frames: done 5866 games, mean reward 1.767, epsilon 0.05, speed 66.55 frames/s
285354 frames: done 5867 games, mean reward 1.867, epsilon 0.05, speed 67.71 frames/s
285548 frames: done 5868 games, mean reward 1.967, epsilon 0.05, speed 67.55 frames/s
285603 frames: done 5869 games, mean reward 1.967, epsilon 0.05, speed 66.84 frames/s
285647 frames: done 5870 games, mean reward 1.967, epsilon 0.05, speed 66.78 frames/s
285795 frames: done 5871 games, mean reward 2.0, epsilon 0.05, speed 68.26 frames/s
285916 frames: done 5872 games, mean reward 1.933, epsilon 0.05, speed 67.66 frames/s
285937 frames: done 5873 games, mean reward 1.9, epsilon 0.05, speed 67.41 frames/s
286033 frames: done 5874 games, mean reward 1.833, epsilon 0.05, speed 68.5 frames/s
286114 frames: done 5875 games, mean reward 1.9, epsilon 0.05, speed 68.03 frames/s
286261 frames: done 5876 games, mean reward 1.933, epsilon 0.05, speed 68.19 frames/s
286382 frames: done 5877 games, mean reward 1.9, epsilon 0.05, speed 68.21 frames/s
286482 frames: done 5878 games, mean reward 1.933, epsilon 0.05, speed 67.98 frames/s
286554 frames: done 5879 games, mean reward 1.933, epsilon 0.05, speed 68.53 frames/s
286629 frames: done 5880 games, mean reward 1.933, epsilon 0.05, speed 67.6 frames/s
286802 frames: done 5881 games, mean reward 2.033, epsilon 0.05, speed 67.77 frames/s
286853 frames: done 5882 games, mean reward 1.967, epsilon 0.05, speed 68.3 frames/s
286904 frames: done 5883 games, mean reward 1.933, epsilon 0.05, speed 68.19 frames/s
287057 frames: done 5884 games, mean reward 1.967, epsilon 0.05, speed 68.31 frames/s
287126 frames: done 5885 games, mean reward 1.933, epsilon 0.05, speed 66.84 frames/s
287316 frames: done 5886 games, mean reward 1.967, epsilon 0.05, speed 68.7 frames/s
287401 frames: done 5887 games, mean reward 1.933, epsilon 0.05, speed 69.6 frames/s
287475 frames: done 5888 games, mean reward 1.933, epsilon 0.05, speed 68.53 frames/s
